4.847826586536796434e-02 2.129431869655630472e+00
4.913353691145271734e-02 2.105899281370035681e+00
4.979351860472263497e-02 2.083254695530508904e+00
5.045834931298191772e-02 2.061449790695990103e+00
5.112816555657034162e-02 2.040453734558552945e+00
5.180310220343656985e-02 2.020221055323310200e+00
5.248329265057942450e-02 2.000708066347500758e+00
5.316886899301633690e-02 1.981865797132974727e+00
5.385996218133026758e-02 1.963649975123046953e+00
5.455670216874875661e-02 1.946001069061911171e+00
5.525921804862105047e-02 1.928869546573519722e+00
5.596763818307955857e-02 1.912204200121205178e+00
5.668209032360033151e-02 1.895946909466665220e+00
5.740270172411223587e-02 1.880041184386769926e+00
5.812959924724620669e-02 1.864431363825093113e+00
5.886290946426301490e-02 1.849049456108819767e+00
5.960275874915010874e-02 1.833836174730752555e+00
6.034927336733499764e-02 1.818726595705624005e+00
6.110257955942353936e-02 1.803657228211863917e+00
6.186280362033588776e-02 1.788561793631645136e+00
6.263007197418117566e-02 1.773379108686755634e+00
6.340451124518255155e-02 1.758052613481570603e+00
6.418624832493802224e-02 1.742519713169766726e+00
6.497541043627867718e-02 1.726722904135620018e+00
6.577212519396405388e-02 1.710613417563128236e+00
6.657652066243462119e-02 1.694124972019833919e+00
6.738872541082346901e-02 1.677223092610834021e+00
6.820886856541312493e-02 1.659858308971675189e+00
6.903707985970825023e-02 1.641989931554008075e+00
6.987348968228153379e-02 1.623581566375136953e+00
7.071822912253802884e-02 1.604606466884294536e+00
7.157143001453154796e-02 1.585045480125651718e+00
7.243322497895662848e-02 1.564880039259470612e+00
7.330374746343053249e-02 1.544109113489407381e+00
7.418313178117054429e-02 1.522730255955473400e+00
7.507151314816479237e-02 1.500748751624681354e+00
7.596902771892713457e-02 1.478180033012646444e+00
7.687581262092058054e-02 1.455046258838522011e+00
7.779200598772742503e-02 1.431377578259908745e+00
7.871774699103924189e-02 1.407218336025684913e+00
7.965317587153475376e-02 1.382613100214865831e+00
8.059843396870909615e-02 1.357621150196384185e+00
8.155366374971406707e-02 1.332300209737792285e+00
8.251900883726516478e-02 1.306717415322012243e+00
8.349461403666767756e-02 1.280944124044346433e+00
8.448062536201139672e-02 1.255062388040002697e+00
8.547719006158042976e-02 1.229145613040860674e+00
8.648445664252230047e-02 1.203291578370563109e+00
8.750257489481803874e-02 1.177579268259432821e+00
8.853169591459333909e-02 1.152101372360328613e+00
8.957197212680852172e-02 1.126948445228494133e+00
9.062355730736400272e-02 1.102191862352387863e+00
